# RMSD_active  RMSD_inactive
1.430765867233276367e+00 1.680949687957763672e+00
1.438652396202087402e+00 1.736848473548889160e+00
1.430657863616943359e+00 1.684827208518981934e+00
1.430391550064086914e+00 1.722062706947326660e+00
1.434842586517333984e+00 1.692405104637145996e+00
1.426598906517028809e+00 1.634235382080078125e+00
1.429545521736145020e+00 1.707258701324462891e+00
1.415180087089538574e+00 1.723347067832946777e+00
1.445216536521911621e+00 1.737057924270629883e+00
1.439726710319519043e+00 1.731726527214050293e+00
1.429712653160095215e+00 1.719961643218994141e+00
1.441255569458007812e+00 1.720549345016479492e+00
1.441259980201721191e+00 1.740046262741088867e+00
1.445993781089782715e+00 1.755743861198425293e+00
1.424766659736633301e+00 1.729574203491210938e+00
1.427336335182189941e+00 1.722645521163940430e+00
1.416435122489929199e+00 1.696235775947570801e+00
1.442580819129943848e+00 1.746712207794189453e+00
1.423882603645324707e+00 1.724149465560913086e+00
1.454412341117858887e+00 1.735508203506469727e+00
1.421433568000793457e+00 1.687640309333801270e+00
1.419899582862854004e+00 1.704711675643920898e+00
1.413583278656005859e+00 1.722295522689819336e+00
1.435093522071838379e+00 1.668765783309936523e+00
1.433438539505004883e+00 1.683955550193786621e+00
1.440947532653808594e+00 1.721159577369689941e+00
1.437122225761413574e+00 1.735372066497802734e+00
1.430111885070800781e+00 1.737810969352722168e+00
1.423720479011535645e+00 1.715683937072753906e+00
1.435104846954345703e+00 1.736809849739074707e+00
1.430878758430480957e+00 1.726139187812805176e+00
1.438693642616271973e+00 1.728913068771362305e+00
1.439115524291992188e+00 1.721941232681274414e+00
1.413802862167358398e+00 1.697871685028076172e+00
1.436486482620239258e+00 1.718654513359069824e+00
1.436499595642089844e+00 1.733327746391296387e+00
1.440325379371643066e+00 1.742952346801757812e+00
1.421448469161987305e+00 1.707297801971435547e+00
1.444096684455871582e+00 1.734676837921142578e+00
1.442748904228210449e+00 1.752932667732238770e+00
1.435147285461425781e+00 1.712899446487426758e+00
1.448080062866210938e+00 1.739266872406005859e+00
1.426165223121643066e+00 1.711749672889709473e+00
1.427614092826843262e+00 1.707794785499572754e+00
1.440195202827453613e+00 1.728026628494262695e+00
1.431589007377624512e+00 1.716823339462280273e+00
1.431652426719665527e+00 1.717929363250732422e+00
1.437160253524780273e+00 1.722716689109802246e+00
1.437302350997924805e+00 1.715301394462585449e+00
1.429444789886474609e+00 1.709570407867431641e+00
1.451426148414611816e+00 1.731522202491760254e+00
1.440382361412048340e+00 1.736708760261535645e+00
1.440040469169616699e+00 1.745566129684448242e+00
1.427242517471313477e+00 1.720200896263122559e+00
1.423605084419250488e+00 1.724534630775451660e+00
1.422076463699340820e+00 1.702053666114807129e+00
1.461484432220458984e+00 1.719668388366699219e+00
1.433113217353820801e+00 1.737553834915161133e+00
1.422037959098815918e+00 1.712762236595153809e+00
1.422644734382629395e+00 1.710542082786560059e+00
1.426615834236145020e+00 1.728287100791931152e+00
1.443124771118164062e+00 1.725408434867858887e+00
1.420585751533508301e+00 1.694009184837341309e+00
1.422619223594665527e+00 1.720489859580993652e+00
1.443303227424621582e+00 1.736422419548034668e+00
1.446578025817871094e+00 1.733802318572998047e+00
1.427007913589477539e+00 1.724301815032958984e+00
1.450902462005615234e+00 1.734010815620422363e+00
1.443043470382690430e+00 1.732390642166137695e+00
1.434440374374389648e+00 1.730259656906127930e+00
1.443454623222351074e+00 1.727496027946472168e+00
1.422537565231323242e+00 1.694604039192199707e+00
1.424857258796691895e+00 1.716115713119506836e+00
1.434423327445983887e+00 1.725698709487915039e+00
1.429529547691345215e+00 1.647846460342407227e+00
1.451214551925659180e+00 1.731018781661987305e+00
1.443860888481140137e+00 1.715298771858215332e+00
1.435320019721984863e+00 1.728265285491943359e+00
1.429699063301086426e+00 1.729097843170166016e+00
1.430123805999755859e+00 1.712195515632629395e+00
1.435592651367187500e+00 1.719815611839294434e+00
1.437151193618774414e+00 1.732213139533996582e+00
1.418089270591735840e+00 1.715962529182434082e+00
1.448804855346679688e+00 1.737615704536437988e+00
1.430373430252075195e+00 1.721424221992492676e+00
1.420038223266601562e+00 1.701615214347839355e+00
1.433955907821655273e+00 1.729079127311706543e+00
1.451752781867980957e+00 1.733949661254882812e+00
1.438980340957641602e+00 1.734785199165344238e+00
1.445315718650817871e+00 1.735468864440917969e+00
1.430577039718627930e+00 1.685434818267822266e+00
1.445385694503784180e+00 1.748494863510131836e+00
1.431728601455688477e+00 1.718301773071289062e+00
1.436582803726196289e+00 1.740048646926879883e+00
1.438628315925598145e+00 1.736377120018005371e+00
1.427482485771179199e+00 1.712907791137695312e+00
1.448439121246337891e+00 1.732635736465454102e+00
1.432449221611022949e+00 1.705200433731079102e+00
1.432787895202636719e+00 1.730382919311523438e+00
1.433931589126586914e+00 1.720682024955749512e+00
1.437933325767517090e+00 1.723602771759033203e+00
1.432169675827026367e+00 1.721100926399230957e+00
1.442857265472412109e+00 1.710777163505554199e+00
1.429327011108398438e+00 1.716942906379699707e+00
1.421036124229431152e+00 1.721084237098693848e+00
1.416282773017883301e+00 1.694339513778686523e+00
1.452382087707519531e+00 1.736386656761169434e+00
1.436722278594970703e+00 1.727598547935485840e+00
1.439550876617431641e+00 1.724490284919738770e+00
1.431305050849914551e+00 1.732497096061706543e+00
1.463657855987548828e+00 1.726022720336914062e+00
1.428416490554809570e+00 1.715468406677246094e+00
1.452267050743103027e+00 1.745260715484619141e+00
1.424493193626403809e+00 1.723885774612426758e+00
1.452839016914367676e+00 1.731346964836120605e+00
1.423183083534240723e+00 1.720927476882934570e+00
1.436043858528137207e+00 1.722777605056762695e+00
1.428296208381652832e+00 1.714606881141662598e+00
1.433499217033386230e+00 1.728830933570861816e+00
1.464285373687744141e+00 1.741576313972473145e+00
1.427287697792053223e+00 1.717714428901672363e+00
1.476895928382873535e+00 1.757711648941040039e+00
1.438726902008056641e+00 1.725569963455200195e+00
1.438535928726196289e+00 1.728786468505859375e+00
1.436870336532592773e+00 1.727228999137878418e+00
1.443295001983642578e+00 1.737097501754760742e+00
1.426025867462158203e+00 1.700238823890686035e+00
1.436172127723693848e+00 1.728327274322509766e+00
1.442525148391723633e+00 1.734020471572875977e+00
1.435426115989685059e+00 1.721587300300598145e+00
1.438197731971740723e+00 1.666240692138671875e+00
1.444531202316284180e+00 1.736387729644775391e+00
1.425958395004272461e+00 1.715943813323974609e+00
1.434704065322875977e+00 1.727775335311889648e+00
1.438100576400756836e+00 1.721783518791198730e+00
1.428824424743652344e+00 1.720859050750732422e+00
1.431380748748779297e+00 1.712090492248535156e+00
1.453691720962524414e+00 1.740224480628967285e+00
1.441231369972229004e+00 1.741198658943176270e+00
1.439131379127502441e+00 1.759310722351074219e+00
1.438642501831054688e+00 1.735075235366821289e+00
1.435353159904479980e+00 1.723282337188720703e+00
1.429869890213012695e+00 1.701635956764221191e+00
1.421606898307800293e+00 1.713000178337097168e+00
1.452885150909423828e+00 1.742078185081481934e+00
1.440929532051086426e+00 1.729160308837890625e+00
1.432817101478576660e+00 1.713388681411743164e+00
1.446445941925048828e+00 1.737253665924072266e+00
1.420886754989624023e+00 1.704570651054382324e+00
1.426474690437316895e+00 1.706138372421264648e+00
1.454707145690917969e+00 1.727447271347045898e+00
1.432488203048706055e+00 1.720818519592285156e+00
1.426018118858337402e+00 1.726115584373474121e+00
1.445108532905578613e+00 1.723889946937561035e+00
1.414319396018981934e+00 1.699049711227416992e+00
1.439775705337524414e+00 1.734446644783020020e+00
1.434782981872558594e+00 1.727244138717651367e+00
1.430549979209899902e+00 1.734494328498840332e+00
1.424569129943847656e+00 1.720598101615905762e+00
1.435447096824645996e+00 1.727477431297302246e+00
1.414882898330688477e+00 1.709768056869506836e+00
1.418355226516723633e+00 1.719089627265930176e+00
1.430123805999755859e+00 1.720361471176147461e+00
1.432745933532714844e+00 1.720145225524902344e+00
1.407745718955993652e+00 1.722440242767333984e+00
1.425933122634887695e+00 1.739416241645812988e+00
1.431750655174255371e+00 1.731567740440368652e+00
1.425091505050659180e+00 1.723226547241210938e+00
1.419155597686767578e+00 1.700402617454528809e+00
1.453869581222534180e+00 1.736019730567932129e+00
1.447509288787841797e+00 1.736489295959472656e+00
1.432709097862243652e+00 1.724581837654113770e+00
1.442055225372314453e+00 1.728763937950134277e+00
1.453191161155700684e+00 1.751803159713745117e+00
1.428866505622863770e+00 1.708337187767028809e+00
1.421214461326599121e+00 1.712386488914489746e+00
1.464435219764709473e+00 1.764251470565795898e+00
1.455765604972839355e+00 1.728775620460510254e+00
1.425701737403869629e+00 1.713030934333801270e+00
1.420653223991394043e+00 1.689314842224121094e+00
1.445929288864135742e+00 1.753586888313293457e+00
1.440590262413024902e+00 1.727018117904663086e+00
1.418781399726867676e+00 1.710778236389160156e+00
1.441057562828063965e+00 1.735543608665466309e+00
1.447434067726135254e+00 1.723577260971069336e+00
1.448289752006530762e+00 1.751739025115966797e+00
1.441233038902282715e+00 1.736365914344787598e+00
1.445270776748657227e+00 1.754205107688903809e+00
1.443016886711120605e+00 1.735107541084289551e+00
1.429131031036376953e+00 1.743534326553344727e+00
1.439052104949951172e+00 1.717873215675354004e+00
1.448853015899658203e+00 1.751875042915344238e+00
1.442559719085693359e+00 1.733868360519409180e+00
1.435213565826416016e+00 1.710983991622924805e+00
1.435930371284484863e+00 1.734885931015014648e+00
1.428308963775634766e+00 1.710734963417053223e+00
1.430807709693908691e+00 1.713190674781799316e+00
1.452695488929748535e+00 1.748312354087829590e+00
1.434679627418518066e+00 1.718115925788879395e+00
1.432671546936035156e+00 1.722735643386840820e+00
1.422146081924438477e+00 1.708056092262268066e+00
1.433222174644470215e+00 1.719439268112182617e+00
1.434956192970275879e+00 1.649379134178161621e+00
1.443595886230468750e+00 1.715627908706665039e+00
1.431495547294616699e+00 1.727445721626281738e+00
1.420366048812866211e+00 1.715009212493896484e+00
1.415881752967834473e+00 1.715215206146240234e+00
1.442775249481201172e+00 1.743643045425415039e+00
1.412115573883056641e+00 1.690693140029907227e+00
1.429093122482299805e+00 1.714527249336242676e+00
1.451501965522766113e+00 1.719406604766845703e+00
1.434807300567626953e+00 1.719123601913452148e+00
1.430906653404235840e+00 1.721376657485961914e+00
1.443027377128601074e+00 1.743728399276733398e+00
1.446618676185607910e+00 1.739204049110412598e+00
1.440180301666259766e+00 1.727274656295776367e+00
1.404496788978576660e+00 1.684000849723815918e+00
1.446996927261352539e+00 1.741820454597473145e+00
1.438800573348999023e+00 1.728150010108947754e+00
1.431985259056091309e+00 1.726624369621276855e+00
1.446553230285644531e+00 1.736111879348754883e+00
1.422661900520324707e+00 1.710768580436706543e+00
1.422647237777709961e+00 1.720552206039428711e+00
1.441187739372253418e+00 1.738013029098510742e+00
1.440563559532165527e+00 1.726795673370361328e+00
1.441382408142089844e+00 1.723001480102539062e+00
1.422730445861816406e+00 1.732968807220458984e+00
1.420344471931457520e+00 1.716090083122253418e+00
1.431366443634033203e+00 1.729809522628784180e+00
1.438936710357666016e+00 1.732855677604675293e+00
1.421666502952575684e+00 1.703762292861938477e+00
1.442907571792602539e+00 1.725900769233703613e+00
1.427036046981811523e+00 1.720696687698364258e+00
1.433334231376647949e+00 1.718322515487670898e+00
1.428441882133483887e+00 1.713685274124145508e+00
1.442910313606262207e+00 1.719921350479125977e+00
1.437782526016235352e+00 1.720987439155578613e+00
1.421753525733947754e+00 1.718729496002197266e+00
1.430555224418640137e+00 1.724271178245544434e+00
1.436196804046630859e+00 1.724378108978271484e+00
1.433915734291076660e+00 1.741788983345031738e+00
1.436745524406433105e+00 1.723286986351013184e+00
1.424027800559997559e+00 1.715983867645263672e+00
1.427724838256835938e+00 1.724325299263000488e+00
1.433990716934204102e+00 1.682991623878479004e+00
1.437383174896240234e+00 1.734141945838928223e+00
1.427404642105102539e+00 1.729603171348571777e+00
1.488097310066223145e+00 1.779208660125732422e+00
1.435159206390380859e+00 1.706757783889770508e+00
1.430007815361022949e+00 1.720976591110229492e+00
1.432276487350463867e+00 1.727844834327697754e+00
1.430031180381774902e+00 1.718291401863098145e+00
1.426214337348937988e+00 1.663628101348876953e+00
1.424301624298095703e+00 1.681284904479980469e+00
1.429705023765563965e+00 1.716016173362731934e+00
1.428460717201232910e+00 1.680490732192993164e+00
1.437784910202026367e+00 1.726830720901489258e+00
1.417643070220947266e+00 1.720040917396545410e+00
1.439964771270751953e+00 1.732643961906433105e+00
1.436597585678100586e+00 1.720686793327331543e+00
1.434033632278442383e+00 1.725768327713012695e+00
1.449101090431213379e+00 1.742254495620727539e+00
1.429007649421691895e+00 1.727377533912658691e+00
1.430597186088562012e+00 1.723216295242309570e+00
1.453665256500244141e+00 1.739274978637695312e+00
1.441909193992614746e+00 1.717535376548767090e+00
1.432418823242187500e+00 1.732003927230834961e+00
1.439591646194458008e+00 1.728142738342285156e+00
1.446378350257873535e+00 1.749798059463500977e+00
1.429825186729431152e+00 1.711516022682189941e+00
1.435672521591186523e+00 1.731399536132812500e+00
1.438899874687194824e+00 1.731997132301330566e+00
1.438679695129394531e+00 1.720777153968811035e+00
1.427722811698913574e+00 1.717300653457641602e+00
1.425406932830810547e+00 1.713503837585449219e+00
1.441636323928833008e+00 1.722132921218872070e+00
1.454400897026062012e+00 1.756269454956054688e+00
1.440966725349426270e+00 1.745890974998474121e+00
1.443872451782226562e+00 1.735343575477600098e+00
1.446163535118103027e+00 1.745139479637145996e+00
1.431192040443420410e+00 1.717839002609252930e+00
1.427435636520385742e+00 1.717318177223205566e+00
1.429648280143737793e+00 1.724559307098388672e+00
1.436061382293701172e+00 1.733204364776611328e+00
1.440719127655029297e+00 1.727183461189270020e+00
1.440302133560180664e+00 1.730104446411132812e+00
1.438537955284118652e+00 1.722278714179992676e+00
1.426203966140747070e+00 1.728022098541259766e+00
1.444836258888244629e+00 1.715376615524291992e+00
1.454441189765930176e+00 1.744082808494567871e+00
1.457264065742492676e+00 1.738991141319274902e+00
1.442509293556213379e+00 1.748625040054321289e+00
1.440346717834472656e+00 1.714981794357299805e+00
1.432591676712036133e+00 1.710942268371582031e+00
1.400315046310424805e+00 1.711860060691833496e+00
1.422520995140075684e+00 1.736751437187194824e+00
1.440612435340881348e+00 1.721290946006774902e+00
1.460831880569458008e+00 1.700770139694213867e+00
1.446981787681579590e+00 1.741028785705566406e+00
1.436164975166320801e+00 1.733970761299133301e+00
1.449210882186889648e+00 1.722578763961791992e+00
1.433199763298034668e+00 1.724633336067199707e+00
1.433075189590454102e+00 1.726870059967041016e+00
1.449475049972534180e+00 1.697499036788940430e+00
1.442477703094482422e+00 1.734674692153930664e+00
1.433479785919189453e+00 1.728301644325256348e+00
1.433103680610656738e+00 1.719307184219360352e+00
1.454041361808776855e+00 1.699160575866699219e+00
1.438364624977111816e+00 1.734032630920410156e+00
1.436420083045959473e+00 1.702259421348571777e+00
1.449681758880615234e+00 1.686302781105041504e+00
1.433541774749755859e+00 1.730338573455810547e+00
1.442069172859191895e+00 1.749816894531250000e+00
1.432597637176513672e+00 1.715415954589843750e+00
1.439130187034606934e+00 1.733031749725341797e+00
1.449850559234619141e+00 1.744925379753112793e+00
1.448898673057556152e+00 1.751173496246337891e+00
1.426970720291137695e+00 1.705350756645202637e+00
1.442373275756835938e+00 1.723660707473754883e+00
1.443537712097167969e+00 1.729595541954040527e+00
1.444168090820312500e+00 1.721696972846984863e+00
1.427159190177917480e+00 1.758770227432250977e+00
1.445140719413757324e+00 1.724045276641845703e+00
1.468687772750854492e+00 1.725528478622436523e+00
1.387258529663085938e+00 1.681864023208618164e+00
1.430676579475402832e+00 1.717960119247436523e+00
1.437089920043945312e+00 1.729608654975891113e+00
1.463197469711303711e+00 1.720275521278381348e+00
1.435927748680114746e+00 1.723696827888488770e+00
1.446340799331665039e+00 1.736918568611145020e+00
1.440917015075683594e+00 1.736191749572753906e+00
1.444766998291015625e+00 1.737382292747497559e+00
1.412870287895202637e+00 1.718198776245117188e+00
1.422249674797058105e+00 1.703178882598876953e+00
1.421395897865295410e+00 1.703953862190246582e+00
1.428533673286437988e+00 1.734697818756103516e+00
1.428462982177734375e+00 1.705012083053588867e+00
1.438864707946777344e+00 1.724192142486572266e+00
1.427411913871765137e+00 1.711715698242187500e+00
1.431899905204772949e+00 1.731570482254028320e+00
1.436752319335937500e+00 1.746273159980773926e+00
1.428824186325073242e+00 1.711853146553039551e+00
1.431864857673645020e+00 1.722383379936218262e+00
1.440455913543701172e+00 1.737533211708068848e+00
1.422500729560852051e+00 1.719142675399780273e+00
1.438104033470153809e+00 1.731479763984680176e+00
1.413803458213806152e+00 1.698621749877929688e+00
1.444843649864196777e+00 1.752781748771667480e+00
1.421800255775451660e+00 1.727608323097229004e+00
1.453079819679260254e+00 1.755266666412353516e+00
1.437887072563171387e+00 1.732216000556945801e+00
1.434220433235168457e+00 1.712158083915710449e+00
1.430392503738403320e+00 1.721345067024230957e+00
1.439733147621154785e+00 1.695787310600280762e+00
1.441006064414978027e+00 1.740248799324035645e+00
1.424997329711914062e+00 1.720337390899658203e+00
1.425019145011901855e+00 1.720348358154296875e+00
1.444584131240844727e+00 1.732915163040161133e+00
1.425871849060058594e+00 1.715229630470275879e+00
1.444524645805358887e+00 1.723563313484191895e+00
1.438927054405212402e+00 1.731219172477722168e+00
1.439067244529724121e+00 1.728511810302734375e+00
1.426017045974731445e+00 1.686058759689331055e+00
1.429572582244873047e+00 1.722652196884155273e+00
1.446609616279602051e+00 1.739087224006652832e+00
1.429601073265075684e+00 1.718067884445190430e+00
1.431037902832031250e+00 1.715609788894653320e+00
1.442232847213745117e+00 1.720685720443725586e+00
1.443034052848815918e+00 1.731081366539001465e+00
1.443640947341918945e+00 1.733669996261596680e+00
1.440063476562500000e+00 1.737311601638793945e+00
1.436116933822631836e+00 1.727925658226013184e+00
1.421505570411682129e+00 1.715584158897399902e+00
1.418953061103820801e+00 1.712356686592102051e+00
1.427077174186706543e+00 1.641782402992248535e+00
1.457888484001159668e+00 1.755792617797851562e+00
1.433037042617797852e+00 1.717870116233825684e+00
1.439609169960021973e+00 1.741948008537292480e+00
1.421593308448791504e+00 1.710337996482849121e+00
1.432771563529968262e+00 1.726585984230041504e+00
1.409307837486267090e+00 1.704668641090393066e+00
1.432672262191772461e+00 1.718529701232910156e+00
1.423271775245666504e+00 1.728423953056335449e+00
1.439401149749755859e+00 1.726988911628723145e+00
1.412255048751831055e+00 1.689746618270874023e+00
1.425240635871887207e+00 1.692506194114685059e+00
1.452065229415893555e+00 1.730373382568359375e+00
1.445013642311096191e+00 1.739980101585388184e+00
1.457754254341125488e+00 1.729277372360229492e+00
1.446836113929748535e+00 1.750566005706787109e+00
1.435455679893493652e+00 1.759697318077087402e+00
1.437575936317443848e+00 1.731246948242187500e+00
1.434238076210021973e+00 1.727788925170898438e+00
1.416745305061340332e+00 1.725648641586303711e+00
1.433512330055236816e+00 1.728744506835937500e+00
1.424357652664184570e+00 1.684702873229980469e+00
1.425852060317993164e+00 1.714921474456787109e+00
1.454425930976867676e+00 1.747750759124755859e+00
1.438190102577209473e+00 1.734939932823181152e+00
1.435967206954956055e+00 1.728361845016479492e+00
1.432378530502319336e+00 1.724831700325012207e+00
1.439468860626220703e+00 1.730400919914245605e+00
1.437635421752929688e+00 1.725407242774963379e+00
1.416483283042907715e+00 1.684809446334838867e+00
1.433730006217956543e+00 1.721207976341247559e+00
1.425748586654663086e+00 1.717033267021179199e+00
1.444921612739562988e+00 1.727477312088012695e+00
1.464774131774902344e+00 1.741650819778442383e+00
1.428723692893981934e+00 1.710508108139038086e+00
1.444958448410034180e+00 1.734107136726379395e+00
1.426901459693908691e+00 1.719479084014892578e+00
1.464201331138610840e+00 1.730118751525878906e+00
1.433265686035156250e+00 1.679288148880004883e+00
1.424826502799987793e+00 1.713301777839660645e+00
1.432110428810119629e+00 1.687650561332702637e+00
1.440997838973999023e+00 1.731754541397094727e+00
1.424233078956604004e+00 1.719184041023254395e+00
1.434224367141723633e+00 1.716031670570373535e+00
1.433115839958190918e+00 1.704511284828186035e+00
1.439242482185363770e+00 1.729028224945068359e+00
1.443240523338317871e+00 1.727284073829650879e+00
1.479346394538879395e+00 1.692652344703674316e+00
1.441250085830688477e+00 1.727861285209655762e+00
1.436852216720581055e+00 1.733212947845458984e+00
1.441906213760375977e+00 1.727660059928894043e+00
1.432665824890136719e+00 1.728687644004821777e+00
1.430817961692810059e+00 1.720770239830017090e+00
1.412912726402282715e+00 1.712831020355224609e+00
1.435501694679260254e+00 1.723430395126342773e+00
1.455117821693420410e+00 1.739460229873657227e+00
1.443057894706726074e+00 1.732902288436889648e+00
1.436713099479675293e+00 1.734069943428039551e+00
1.444985866546630859e+00 1.728451728820800781e+00
1.436695933341979980e+00 1.731689095497131348e+00
1.429191112518310547e+00 1.698661684989929199e+00
1.438539028167724609e+00 1.750193238258361816e+00
1.428154110908508301e+00 1.732286095619201660e+00
1.424831509590148926e+00 1.734033584594726562e+00
1.433133959770202637e+00 1.728694438934326172e+00
1.443730950355529785e+00 1.746849536895751953e+00
1.425294280052185059e+00 1.753267407417297363e+00
1.427978038787841797e+00 1.710269689559936523e+00
1.433655858039855957e+00 1.747755765914916992e+00
1.426797747611999512e+00 1.729369163513183594e+00
1.431137323379516602e+00 1.730502009391784668e+00
1.445971131324768066e+00 1.704924821853637695e+00
1.438834071159362793e+00 1.729221582412719727e+00
1.453259587287902832e+00 1.757737517356872559e+00
1.422430515289306641e+00 1.717155933380126953e+00
1.411669373512268066e+00 1.691866755485534668e+00
1.436361074447631836e+00 1.721271872520446777e+00
1.417273163795471191e+00 1.716408848762512207e+00
1.410474896430969238e+00 1.696007847785949707e+00
1.429137825965881348e+00 1.716586232185363770e+00
1.421887040138244629e+00 1.718021273612976074e+00
1.434831976890563965e+00 1.713490605354309082e+00
1.442369937896728516e+00 1.732699036598205566e+00
1.449187278747558594e+00 1.742360711097717285e+00
1.421041846275329590e+00 1.716517448425292969e+00
1.449233531951904297e+00 1.738986730575561523e+00
1.416108489036560059e+00 1.668016195297241211e+00
1.425613522529602051e+00 1.673593044281005859e+00
1.450500488281250000e+00 1.737017869949340820e+00
1.436725974082946777e+00 1.717244505882263184e+00
1.439160108566284180e+00 1.724442243576049805e+00
1.456024646759033203e+00 1.749034762382507324e+00
1.434389233589172363e+00 1.738601565361022949e+00
1.437188386917114258e+00 1.730282068252563477e+00
1.448355436325073242e+00 1.745094895362854004e+00
1.433541297912597656e+00 1.720921635627746582e+00
1.432337880134582520e+00 1.729062676429748535e+00
1.421105504035949707e+00 1.716763854026794434e+00
1.437397837638854980e+00 1.634934544563293457e+00
1.426474571228027344e+00 1.710170865058898926e+00
1.429265260696411133e+00 1.715668082237243652e+00
1.421872258186340332e+00 1.735985159873962402e+00
1.426769733428955078e+00 1.708429098129272461e+00
1.443052053451538086e+00 1.741800665855407715e+00
1.436730742454528809e+00 1.734790325164794922e+00
1.436933040618896484e+00 1.726070642471313477e+00
1.437012910842895508e+00 1.728535652160644531e+00
1.459113240242004395e+00 1.761453509330749512e+00
1.444522976875305176e+00 1.734219551086425781e+00
1.416914463043212891e+00 1.706891298294067383e+00
1.436243653297424316e+00 1.730217099189758301e+00
1.431161642074584961e+00 1.775889754295349121e+00
1.514414310455322266e+00 1.766997456550598145e+00
1.436158299446105957e+00 1.735129475593566895e+00
1.424263477325439453e+00 1.712139487266540527e+00
1.435028076171875000e+00 1.721647739410400391e+00
1.420126438140869141e+00 1.712448835372924805e+00
1.430513978004455566e+00 1.725546240806579590e+00
1.425068378448486328e+00 1.704712748527526855e+00
1.424454212188720703e+00 1.709771990776062012e+00
1.412004590034484863e+00 1.696757197380065918e+00
1.430463552474975586e+00 1.725288510322570801e+00
1.433373332023620605e+00 1.737923264503479004e+00
1.432752728462219238e+00 1.720301628112792969e+00
1.426316738128662109e+00 1.718891024589538574e+00
1.439373731613159180e+00 1.730324387550354004e+00
1.437529921531677246e+00 1.731257915496826172e+00
1.436976075172424316e+00 1.735015273094177246e+00
1.443519234657287598e+00 1.737067461013793945e+00
1.440099120140075684e+00 1.735922813415527344e+00
1.441971063613891602e+00 1.728091120719909668e+00
1.430489540100097656e+00 1.723116874694824219e+00
1.430401921272277832e+00 1.740644931793212891e+00
1.433977842330932617e+00 1.730400919914245605e+00
1.444316267967224121e+00 1.700220346450805664e+00
1.431718111038208008e+00 1.742389202117919922e+00
1.423194646835327148e+00 1.688565850257873535e+00
1.434788107872009277e+00 1.708232164382934570e+00
1.438096284866333008e+00 1.751983642578125000e+00
1.441567301750183105e+00 1.737232804298400879e+00
1.434437394142150879e+00 1.731601357460021973e+00
1.444235563278198242e+00 1.729097485542297363e+00
1.437709331512451172e+00 1.728594899177551270e+00
1.439778327941894531e+00 1.726203083992004395e+00
1.434846639633178711e+00 1.713419675827026367e+00
1.450943946838378906e+00 1.737077355384826660e+00
1.428725242614746094e+00 1.725355029106140137e+00
1.437527179718017578e+00 1.737236857414245605e+00
1.406451821327209473e+00 1.691437363624572754e+00
1.437450408935546875e+00 1.756618499755859375e+00
1.440638780593872070e+00 1.755997300148010254e+00
1.420649528503417969e+00 1.716576099395751953e+00
1.424833416938781738e+00 1.729513883590698242e+00
1.437710642814636230e+00 1.718226671218872070e+00
1.436197638511657715e+00 1.718816399574279785e+00
1.437805533409118652e+00 1.723522067070007324e+00
1.444630146026611328e+00 1.754474401473999023e+00
1.443130731582641602e+00 1.744639277458190918e+00
1.443650364875793457e+00 1.728491187095642090e+00
1.412039041519165039e+00 1.692258119583129883e+00
1.441143870353698730e+00 1.747441887855529785e+00
1.431592941284179688e+00 1.665645003318786621e+00
1.439515471458435059e+00 1.718021273612976074e+00
1.438940525054931641e+00 1.738604545593261719e+00
1.427693367004394531e+00 1.712686657905578613e+00
