RMSD_active,RMSD_inactive
1.631285071372985840e+00,1.515634894371032715e+00
1.641547560691833496e+00,1.521693229675292969e+00
1.630867004394531250e+00,1.521289706230163574e+00
1.638484954833984375e+00,1.522266507148742676e+00
1.640842795372009277e+00,1.525143504142761230e+00
1.661555051803588867e+00,1.533979535102844238e+00
1.629691958427429199e+00,1.501892209053039551e+00
1.636833906173706055e+00,1.524056315422058105e+00
1.627923369407653809e+00,1.519411087036132812e+00
1.708123803138732910e+00,1.591598987579345703e+00
1.649180293083190918e+00,1.531708598136901855e+00
1.641617059707641602e+00,1.513551354408264160e+00
1.612543463706970215e+00,1.498472452163696289e+00
1.583001732826232910e+00,1.492488741874694824e+00
1.629311442375183105e+00,1.502169013023376465e+00
1.621486783027648926e+00,1.515597343444824219e+00
1.649529814720153809e+00,1.540434241294860840e+00
1.624380588531494141e+00,1.509773969650268555e+00
1.633702635765075684e+00,1.521224975585937500e+00
1.628493189811706543e+00,1.514382123947143555e+00
1.639675021171569824e+00,1.516150474548339844e+00
1.635084152221679688e+00,1.518894672393798828e+00
1.628637790679931641e+00,1.531131863594055176e+00
1.642914414405822754e+00,1.520588517189025879e+00
1.625069499015808105e+00,1.515587806701660156e+00
1.640751242637634277e+00,1.516256332397460938e+00
1.633119106292724609e+00,1.518947958946228027e+00
1.638589262962341309e+00,1.521019816398620605e+00
1.615947484970092773e+00,1.508671522140502930e+00
1.612363338470458984e+00,1.504227161407470703e+00
1.640463590621948242e+00,1.515681266784667969e+00
1.632584095001220703e+00,1.516620159149169922e+00
1.637931585311889648e+00,1.529704928398132324e+00
1.668098211288452148e+00,1.543373942375183105e+00
1.634430170059204102e+00,1.521175980567932129e+00
1.620025634765625000e+00,1.518194675445556641e+00
1.619308948516845703e+00,1.517075777053833008e+00
1.631621003150939941e+00,1.534694433212280273e+00
1.632237315177917480e+00,1.522135615348815918e+00
1.601979017257690430e+00,1.506018519401550293e+00
1.640680909156799316e+00,1.533243894577026367e+00
1.646399617195129395e+00,1.530296564102172852e+00
1.632138729095458984e+00,1.523762702941894531e+00
1.629901647567749023e+00,1.505769014358520508e+00
1.603654742240905762e+00,1.486755132675170898e+00
1.659233093261718750e+00,1.538513898849487305e+00
1.614819884300231934e+00,1.493501186370849609e+00
1.644543409347534180e+00,1.518742322921752930e+00
1.637570381164550781e+00,1.521946430206298828e+00
1.629522800445556641e+00,1.523681640625000000e+00
1.647310256958007812e+00,1.521259307861328125e+00
1.633524298667907715e+00,1.530476093292236328e+00
1.634251832962036133e+00,1.512655615806579590e+00
1.645635128021240234e+00,1.522397398948669434e+00
1.622625112533569336e+00,1.515878677368164062e+00
1.649800419807434082e+00,1.523682236671447754e+00
1.652262568473815918e+00,1.532552838325500488e+00
1.651498794555664062e+00,1.532265782356262207e+00
1.630183935165405273e+00,1.507794976234436035e+00
1.620607137680053711e+00,1.529765963554382324e+00
1.637794494628906250e+00,1.524530172348022461e+00
1.644830584526062012e+00,1.510604381561279297e+00
1.634908556938171387e+00,1.527084469795227051e+00
1.631364703178405762e+00,1.504410028457641602e+00
1.655537009239196777e+00,1.532879233360290527e+00
1.641409754753112793e+00,1.523782730102539062e+00
1.628909468650817871e+00,1.517660021781921387e+00
1.619879484176635742e+00,1.499166369438171387e+00
1.637906432151794434e+00,1.539989829063415527e+00
1.630080699920654297e+00,1.525566935539245605e+00
1.620519638061523438e+00,1.501376509666442871e+00
1.630753040313720703e+00,1.510683298110961914e+00
1.644059777259826660e+00,1.533010244369506836e+00
1.644459605216979980e+00,1.532002091407775879e+00
1.632369160652160645e+00,1.492297410964965820e+00
1.608477592468261719e+00,1.496861696243286133e+00
1.628030776977539062e+00,1.510243058204650879e+00
1.629388332366943359e+00,1.521558523178100586e+00
1.594171524047851562e+00,1.514427542686462402e+00
1.636937260627746582e+00,1.516799807548522949e+00
1.637452960014343262e+00,1.543569922447204590e+00
1.609954357147216797e+00,1.494821667671203613e+00
1.641282200813293457e+00,1.512605905532836914e+00
1.648585200309753418e+00,1.525933504104614258e+00
1.641060709953308105e+00,1.518242716789245605e+00
1.630346775054931641e+00,1.529212236404418945e+00
1.642680764198303223e+00,1.522885799407958984e+00
1.607655525207519531e+00,1.507588148117065430e+00
1.611830115318298340e+00,1.501367092132568359e+00
1.619385719299316406e+00,1.517057180404663086e+00
1.631532430648803711e+00,1.517878770828247070e+00
1.609161853790283203e+00,1.499744296073913574e+00
1.648056149482727051e+00,1.526998519897460938e+00
1.630789160728454590e+00,1.508174538612365723e+00
1.627870321273803711e+00,1.511837244033813477e+00
1.651548862457275391e+00,1.527572274208068848e+00
1.628629326820373535e+00,1.506539106369018555e+00
1.640322923660278320e+00,1.517224788665771484e+00
1.650182843208312988e+00,1.520854949951171875e+00
1.642416954040527344e+00,1.516255497932434082e+00
1.632769465446472168e+00,1.515207529067993164e+00
1.628631949424743652e+00,1.508418440818786621e+00
1.645741343498229980e+00,1.496430158615112305e+00
1.628687977790832520e+00,1.516650557518005371e+00
1.622247219085693359e+00,1.504932522773742676e+00
1.639397144317626953e+00,1.519547939300537109e+00
1.641023755073547363e+00,1.520466208457946777e+00
1.613605737686157227e+00,1.491371273994445801e+00
1.647155642509460449e+00,1.517580389976501465e+00
1.630217671394348145e+00,1.518467903137207031e+00
1.614154100418090820e+00,1.501523613929748535e+00
1.618035316467285156e+00,1.506957411766052246e+00
1.618319749832153320e+00,1.503983020782470703e+00
1.649019002914428711e+00,1.532623887062072754e+00
1.598042011260986328e+00,1.512807488441467285e+00
1.630820512771606445e+00,1.521117210388183594e+00
1.626114726066589355e+00,1.518331289291381836e+00
1.614874362945556641e+00,1.502320289611816406e+00
1.612162470817565918e+00,1.510849714279174805e+00
1.636763095855712891e+00,1.527231216430664062e+00
1.646132588386535645e+00,1.536317110061645508e+00
1.639331221580505371e+00,1.521095514297485352e+00
1.633486986160278320e+00,1.528819084167480469e+00
1.646847486495971680e+00,1.524388074874877930e+00
1.639724016189575195e+00,1.520169258117675781e+00
1.639707922935485840e+00,1.528926253318786621e+00
1.649985432624816895e+00,1.534638524055480957e+00
1.641113162040710449e+00,1.523383140563964844e+00
1.640493869781494141e+00,1.530095338821411133e+00
1.644031047821044922e+00,1.514302372932434082e+00
1.636454224586486816e+00,1.521299004554748535e+00
1.611132383346557617e+00,1.510187864303588867e+00
1.608378887176513672e+00,1.495070338249206543e+00
1.646999478340148926e+00,1.536240696907043457e+00
1.634465098381042480e+00,1.516704320907592773e+00
1.642238855361938477e+00,1.521104335784912109e+00
1.660440444946289062e+00,1.535085201263427734e+00
1.623687028884887695e+00,1.512450337409973145e+00
1.628892540931701660e+00,1.517577171325683594e+00
1.642169237136840820e+00,1.535482645034790039e+00
1.647027492523193359e+00,1.518820762634277344e+00
1.646936058998107910e+00,1.517602920532226562e+00
1.646922945976257324e+00,1.524656772613525391e+00
1.623873233795166016e+00,1.505707621574401855e+00
1.637320995330810547e+00,1.521237492561340332e+00
1.626341581344604492e+00,1.513623237609863281e+00
1.639510869979858398e+00,1.521889686584472656e+00
1.664985537528991699e+00,1.533058166503906250e+00
1.660569787025451660e+00,1.529664635658264160e+00
1.637782454490661621e+00,1.511941313743591309e+00
1.629497289657592773e+00,1.510149359703063965e+00
1.637169837951660156e+00,1.532273054122924805e+00
1.626398682594299316e+00,1.526477813720703125e+00
1.654314160346984863e+00,1.537500977516174316e+00
1.653009176254272461e+00,1.514589428901672363e+00
1.583165645599365234e+00,1.481719970703125000e+00
1.652462005615234375e+00,1.527292490005493164e+00
1.637861609458923340e+00,1.516814708709716797e+00
1.633456110954284668e+00,1.519086837768554688e+00
1.657950162887573242e+00,1.531552791595458984e+00
1.641333818435668945e+00,1.523095488548278809e+00
1.613630294799804688e+00,1.507422804832458496e+00
1.635793447494506836e+00,1.513993501663208008e+00
1.657047033309936523e+00,1.543981909751892090e+00
1.639986515045166016e+00,1.511074304580688477e+00
1.619212269783020020e+00,1.501468062400817871e+00
1.635958790779113770e+00,1.522152423858642578e+00
1.623901009559631348e+00,1.508020043373107910e+00
1.631975054740905762e+00,1.523197650909423828e+00
1.641789317131042480e+00,1.533077597618103027e+00
1.606078743934631348e+00,1.506564140319824219e+00
1.635089039802551270e+00,1.514777064323425293e+00
1.637676358222961426e+00,1.532925486564636230e+00
1.657838702201843262e+00,1.542925715446472168e+00
1.623542428016662598e+00,1.509130239486694336e+00
1.624633312225341797e+00,1.498037457466125488e+00
1.629745841026306152e+00,1.508660793304443359e+00
1.644235491752624512e+00,1.513634920120239258e+00
1.625685214996337891e+00,1.514140844345092773e+00
1.627585649490356445e+00,1.516019105911254883e+00
1.620614051818847656e+00,1.508271932601928711e+00
1.618466615676879883e+00,1.508530139923095703e+00
1.648687124252319336e+00,1.520433545112609863e+00
1.623242020606994629e+00,1.514805793762207031e+00
1.647495388984680176e+00,1.534012198448181152e+00
1.618206620216369629e+00,1.514994025230407715e+00
1.641890525817871094e+00,1.521254777908325195e+00
1.631671190261840820e+00,1.523029565811157227e+00
1.636268734931945801e+00,1.527019381523132324e+00
1.639422416687011719e+00,1.528190612792968750e+00
1.622976541519165039e+00,1.514611363410949707e+00
1.645087480545043945e+00,1.513405323028564453e+00
1.639562964439392090e+00,1.535606622695922852e+00
1.647598981857299805e+00,1.508648633956909180e+00
1.640244483947753906e+00,1.528062105178833008e+00
1.649075269699096680e+00,1.533370852470397949e+00
1.632789373397827148e+00,1.524099111557006836e+00
1.631564021110534668e+00,1.517528533935546875e+00
1.631577134132385254e+00,1.525234937667846680e+00
1.611463546752929688e+00,1.509942889213562012e+00
1.628013253211975098e+00,1.521239876747131348e+00
1.634846091270446777e+00,1.523603439331054688e+00
1.640010714530944824e+00,1.526269078254699707e+00
1.626970767974853516e+00,1.519219398498535156e+00
1.637128353118896484e+00,1.509535312652587891e+00
1.637247204780578613e+00,1.520832300186157227e+00
1.684159636497497559e+00,1.574537992477416992e+00
1.607789874076843262e+00,1.505313634872436523e+00
1.643800377845764160e+00,1.523050904273986816e+00
1.624277114868164062e+00,1.519669055938720703e+00
1.621053576469421387e+00,1.500990271568298340e+00
1.630717396736145020e+00,1.529131770133972168e+00
1.631333351135253906e+00,1.517192959785461426e+00
1.629275441169738770e+00,1.519219160079956055e+00
1.642108678817749023e+00,1.542436361312866211e+00
1.642357468605041504e+00,1.545706272125244141e+00
1.593453049659729004e+00,1.476249098777770996e+00
1.663932204246520996e+00,1.534611105918884277e+00
1.645959854125976562e+00,1.522304773330688477e+00
1.631908297538757324e+00,1.525000095367431641e+00
1.640624523162841797e+00,1.534820556640625000e+00
1.615541696548461914e+00,1.501976728439331055e+00
1.624979019165039062e+00,1.505463361740112305e+00
1.633145809173583984e+00,1.515802145004272461e+00
1.639596581459045410e+00,1.523396372795104980e+00
1.636996984481811523e+00,1.522425532341003418e+00
1.653166174888610840e+00,1.537429332733154297e+00
1.629032135009765625e+00,1.519534111022949219e+00
1.618073463439941406e+00,1.517406105995178223e+00
1.639250755310058594e+00,1.519405126571655273e+00
1.639048218727111816e+00,1.505437612533569336e+00
1.643575191497802734e+00,1.526851296424865723e+00
1.645615935325622559e+00,1.526264667510986328e+00
1.609340786933898926e+00,1.508919477462768555e+00
1.648710131645202637e+00,1.515504717826843262e+00
1.623451471328735352e+00,1.519402980804443359e+00
1.655250787734985352e+00,1.540212631225585938e+00
1.641019701957702637e+00,1.529969096183776855e+00
1.613696813583374023e+00,1.508668065071105957e+00
1.603908658027648926e+00,1.523909687995910645e+00
1.630634307861328125e+00,1.519075632095336914e+00
1.633655428886413574e+00,1.515059113502502441e+00
1.641222000122070312e+00,1.520179629325866699e+00
1.617311596870422363e+00,1.501818537712097168e+00
1.645813465118408203e+00,1.497193455696105957e+00
1.629406571388244629e+00,1.522611379623413086e+00
1.641250729560852051e+00,1.538105130195617676e+00
1.644758462905883789e+00,1.531798958778381348e+00
1.619874835014343262e+00,1.501387715339660645e+00
1.627605676651000977e+00,1.520333766937255859e+00
1.612458109855651855e+00,1.495893001556396484e+00
1.572750091552734375e+00,1.481446146965026855e+00
1.651803493499755859e+00,1.536471843719482422e+00
1.637740969657897949e+00,1.513048052787780762e+00
1.630291938781738281e+00,1.505337595939636230e+00
1.624647140502929688e+00,1.483033180236816406e+00
1.632915019989013672e+00,1.512058377265930176e+00
1.642965793609619141e+00,1.516122817993164062e+00
1.643839955329895020e+00,1.518203139305114746e+00
1.643415212631225586e+00,1.530136108398437500e+00
1.622619271278381348e+00,1.505723834037780762e+00
1.621698379516601562e+00,1.523131847381591797e+00
1.622447729110717773e+00,1.513559222221374512e+00
1.659683585166931152e+00,1.533458590507507324e+00
1.669494032859802246e+00,1.554988145828247070e+00
1.639070153236389160e+00,1.512439250946044922e+00
1.619591236114501953e+00,1.508607149124145508e+00
1.611952662467956543e+00,1.513525724411010742e+00
1.641555190086364746e+00,1.523381948471069336e+00
1.650229215621948242e+00,1.538747191429138184e+00
1.625949501991271973e+00,1.501026511192321777e+00
1.646874427795410156e+00,1.531353950500488281e+00
1.653926968574523926e+00,1.547398686408996582e+00
1.627048850059509277e+00,1.512868881225585938e+00
1.620009183883666992e+00,1.497797966003417969e+00
1.635172247886657715e+00,1.524938106536865234e+00
1.632839322090148926e+00,1.522433400154113770e+00
1.636715531349182129e+00,1.500823616981506348e+00
1.629429221153259277e+00,1.511218190193176270e+00
1.642428040504455566e+00,1.535576105117797852e+00
1.644598603248596191e+00,1.532868862152099609e+00
1.632574915885925293e+00,1.508782863616943359e+00
1.628766775131225586e+00,1.524916410446166992e+00
1.652592182159423828e+00,1.528293967247009277e+00
1.664284706115722656e+00,1.550340652465820312e+00
1.622985482215881348e+00,1.524237871170043945e+00
1.646749615669250488e+00,1.530360937118530273e+00
1.622913599014282227e+00,1.502834916114807129e+00
1.635927319526672363e+00,1.527341961860656738e+00
1.620257616043090820e+00,1.506095767021179199e+00
1.618866682052612305e+00,1.516056299209594727e+00
1.631848573684692383e+00,1.523105502128601074e+00
1.648415684700012207e+00,1.532569408416748047e+00
1.613379120826721191e+00,1.499193787574768066e+00
1.638678908348083496e+00,1.520306229591369629e+00
1.625969052314758301e+00,1.507207989692687988e+00
1.662901401519775391e+00,1.550941109657287598e+00
1.600520968437194824e+00,1.513746738433837891e+00
1.620336055755615234e+00,1.519253492355346680e+00
1.635746955871582031e+00,1.525017857551574707e+00
1.574568510055541992e+00,1.473198294639587402e+00
1.642354130744934082e+00,1.525981783866882324e+00
1.682874679565429688e+00,1.556615352630615234e+00
1.635756850242614746e+00,1.519419670104980469e+00
1.635924816131591797e+00,1.517248630523681641e+00
1.636767148971557617e+00,1.526048898696899414e+00
1.637865304946899414e+00,1.524150967597961426e+00
1.635581135749816895e+00,1.525493502616882324e+00
1.643049597740173340e+00,1.529337286949157715e+00
1.654064774513244629e+00,1.544224381446838379e+00
1.657476067543029785e+00,1.538910865783691406e+00
1.634833455085754395e+00,1.517585635185241699e+00
1.638768434524536133e+00,1.532867670059204102e+00
1.632073163986206055e+00,1.503326416015625000e+00
1.644092082977294922e+00,1.514258623123168945e+00
1.631682634353637695e+00,1.499085187911987305e+00
1.625503063201904297e+00,1.513081312179565430e+00
1.646901607513427734e+00,1.513977050781250000e+00
1.638816714286804199e+00,1.515455126762390137e+00
1.635344862937927246e+00,1.516348361968994141e+00
1.644537687301635742e+00,1.537049055099487305e+00
1.632852911949157715e+00,1.508453726768493652e+00
1.634031534194946289e+00,1.510604500770568848e+00
1.635286688804626465e+00,1.520861744880676270e+00
1.579186797142028809e+00,1.495348811149597168e+00
1.624759674072265625e+00,1.514141678810119629e+00
1.655421018600463867e+00,1.534167051315307617e+00
1.641486644744873047e+00,1.523126125335693359e+00
1.636157512664794922e+00,1.524802446365356445e+00
1.638868808746337891e+00,1.531601905822753906e+00
1.627327919006347656e+00,1.511971116065979004e+00
1.622509598731994629e+00,1.506480097770690918e+00
1.627687811851501465e+00,1.517863512039184570e+00
1.601495265960693359e+00,1.502260208129882812e+00
1.626367688179016113e+00,1.511231541633605957e+00
1.634895086288452148e+00,1.514057517051696777e+00
1.630762219429016113e+00,1.519592404365539551e+00
1.615376830101013184e+00,1.490349173545837402e+00
1.632163882255554199e+00,1.515840530395507812e+00
1.647166371345520020e+00,1.528547644615173340e+00
1.647928953170776367e+00,1.499479055404663086e+00
1.648454666137695312e+00,1.532986521720886230e+00
1.630209445953369141e+00,1.531608223915100098e+00
1.644104003906250000e+00,1.528020024299621582e+00
1.612715005874633789e+00,1.499021768569946289e+00
1.658963680267333984e+00,1.526490449905395508e+00
1.642363786697387695e+00,1.521310329437255859e+00
1.647026896476745605e+00,1.532567024230957031e+00
1.650841951370239258e+00,1.533109784126281738e+00
1.636935234069824219e+00,1.519875049591064453e+00
1.626714468002319336e+00,1.500504851341247559e+00
1.639905333518981934e+00,1.528130888938903809e+00
1.640483975410461426e+00,1.520990967750549316e+00
1.618610501289367676e+00,1.509329557418823242e+00
1.647053956985473633e+00,1.519087076187133789e+00
1.639418601989746094e+00,1.517853379249572754e+00
1.650671124458312988e+00,1.515407085418701172e+00
1.635105133056640625e+00,1.499716877937316895e+00
1.623350501060485840e+00,1.515499591827392578e+00
1.629819512367248535e+00,1.523276567459106445e+00
1.656540155410766602e+00,1.529740095138549805e+00
1.637042522430419922e+00,1.519216656684875488e+00
1.637585759162902832e+00,1.518297672271728516e+00
1.637628316879272461e+00,1.514640688896179199e+00
1.606398820877075195e+00,1.493169069290161133e+00
1.652614474296569824e+00,1.541073441505432129e+00
1.669775724411010742e+00,1.555307984352111816e+00
1.642519831657409668e+00,1.520601868629455566e+00
1.647696256637573242e+00,1.534525513648986816e+00
1.632182598114013672e+00,1.517206788063049316e+00
1.641254544258117676e+00,1.512476682662963867e+00
1.638129830360412598e+00,1.524937152862548828e+00
1.648588895797729492e+00,1.536087393760681152e+00
1.640364170074462891e+00,1.513113737106323242e+00
1.629404067993164062e+00,1.488260388374328613e+00
1.638999819755554199e+00,1.526913046836853027e+00
1.656254529953002930e+00,1.528043985366821289e+00
1.624525666236877441e+00,1.515310645103454590e+00
1.639901995658874512e+00,1.522564888000488281e+00
1.617525219917297363e+00,1.515048503875732422e+00
1.628891348838806152e+00,1.528673291206359863e+00
1.626969218254089355e+00,1.523906826972961426e+00
1.636919856071472168e+00,1.508960723876953125e+00
1.658274173736572266e+00,1.547892808914184570e+00
1.626196384429931641e+00,1.513042211532592773e+00
1.625133514404296875e+00,1.501106142997741699e+00
1.646680355072021484e+00,1.521744728088378906e+00
1.619611978530883789e+00,1.515753269195556641e+00
1.601329088211059570e+00,1.500160574913024902e+00
1.644220709800720215e+00,1.527898669242858887e+00
1.628007292747497559e+00,1.528684139251708984e+00
1.619521498680114746e+00,1.503156900405883789e+00
1.636401176452636719e+00,1.526843190193176270e+00
1.639973282814025879e+00,1.520609855651855469e+00
1.639340996742248535e+00,1.526329874992370605e+00
1.623680591583251953e+00,1.511891245841979980e+00
1.647597312927246094e+00,1.522971034049987793e+00
1.631931066513061523e+00,1.525381088256835938e+00
1.636274218559265137e+00,1.534622907638549805e+00
1.625922203063964844e+00,1.513008713722229004e+00
1.631777882575988770e+00,1.530177354812622070e+00
1.654375672340393066e+00,1.520909667015075684e+00
1.636060237884521484e+00,1.512618780136108398e+00
1.629712343215942383e+00,1.507919669151306152e+00
1.648047327995300293e+00,1.532870650291442871e+00
1.629445552825927734e+00,1.521451354026794434e+00
1.601715922355651855e+00,1.490622282028198242e+00
1.646547913551330566e+00,1.526337146759033203e+00
1.635607838630676270e+00,1.515133142471313477e+00
1.629206061363220215e+00,1.511992573738098145e+00
1.593517303466796875e+00,1.498698115348815918e+00
1.640802145004272461e+00,1.530247569084167480e+00
1.642049670219421387e+00,1.527226924896240234e+00
1.631822109222412109e+00,1.516892790794372559e+00
1.632040381431579590e+00,1.516131043434143066e+00
1.616249680519104004e+00,1.519261002540588379e+00
1.635001540184020996e+00,1.532034635543823242e+00
1.640181303024291992e+00,1.519393920898437500e+00
1.637554645538330078e+00,1.534101247787475586e+00
1.611810326576232910e+00,1.498739957809448242e+00
1.612993240356445312e+00,1.508846521377563477e+00
1.623113751411437988e+00,1.513342022895812988e+00
1.645301461219787598e+00,1.533202290534973145e+00
1.660917878150939941e+00,1.561099052429199219e+00
1.647014856338500977e+00,1.524071931838989258e+00
1.637999653816223145e+00,1.517099976539611816e+00
1.659468293190002441e+00,1.553516626358032227e+00
1.637922883033752441e+00,1.538818359375000000e+00
1.647104024887084961e+00,1.525715231895446777e+00
1.629922509193420410e+00,1.513012290000915527e+00
1.618987560272216797e+00,1.520831704139709473e+00
1.602790594100952148e+00,1.512556791305541992e+00
1.628316879272460938e+00,1.518557667732238770e+00
1.639174580574035645e+00,1.518539071083068848e+00
1.643458604812622070e+00,1.538838982582092285e+00
1.615622520446777344e+00,1.515218138694763184e+00
1.645189523696899414e+00,1.534495949745178223e+00
1.621333599090576172e+00,1.503657460212707520e+00
1.672049880027770996e+00,1.566457390785217285e+00
1.610137343406677246e+00,1.501473784446716309e+00
1.636972665786743164e+00,1.516060948371887207e+00
1.602652430534362793e+00,1.495728731155395508e+00
1.620121359825134277e+00,1.508361458778381348e+00
1.680918931961059570e+00,1.544707894325256348e+00
1.630387902259826660e+00,1.525897145271301270e+00
1.599972605705261230e+00,1.508008599281311035e+00
1.623977899551391602e+00,1.509686470031738281e+00
1.646034836769104004e+00,1.537515401840209961e+00
1.622724533081054688e+00,1.508076190948486328e+00
1.618344902992248535e+00,1.515001177787780762e+00
1.623412728309631348e+00,1.514196395874023438e+00
1.630526065826416016e+00,1.513292431831359863e+00
1.633090496063232422e+00,1.520259976387023926e+00
1.625361204147338867e+00,1.524378538131713867e+00
1.618264198303222656e+00,1.503826856613159180e+00
1.630374312400817871e+00,1.518820762634277344e+00
1.620798945426940918e+00,1.508394718170166016e+00
1.624797224998474121e+00,1.522454142570495605e+00
1.641517877578735352e+00,1.534610390663146973e+00
1.566500425338745117e+00,1.482269763946533203e+00
1.650873184204101562e+00,1.528464198112487793e+00
1.629690051078796387e+00,1.525244116783142090e+00
1.633378267288208008e+00,1.514092564582824707e+00
1.640116095542907715e+00,1.530782461166381836e+00
1.647089123725891113e+00,1.530346632003784180e+00
1.615696310997009277e+00,1.522395610809326172e+00
1.641063809394836426e+00,1.524312376976013184e+00
1.617934107780456543e+00,1.505011081695556641e+00
1.623506426811218262e+00,1.522742271423339844e+00
1.627098202705383301e+00,1.520915389060974121e+00
1.639634609222412109e+00,1.514855146408081055e+00
1.645363688468933105e+00,1.525573492050170898e+00
1.620863676071166992e+00,1.505692362785339355e+00
1.595775365829467773e+00,1.489184141159057617e+00
1.666053771972656250e+00,1.533769726753234863e+00
1.647848725318908691e+00,1.529445767402648926e+00
1.642440438270568848e+00,1.518204092979431152e+00
1.655488252639770508e+00,1.534186244010925293e+00
1.618146419525146484e+00,1.525151610374450684e+00
1.624782919883728027e+00,1.484665036201477051e+00
1.641656875610351562e+00,1.519542574882507324e+00
1.651204109191894531e+00,1.527848482131958008e+00
1.656652688980102539e+00,1.532574653625488281e+00
1.616663336753845215e+00,1.506580948829650879e+00
1.628492832183837891e+00,1.506265163421630859e+00
1.637111902236938477e+00,1.519709110260009766e+00
1.613808631896972656e+00,1.514931201934814453e+00
1.630640745162963867e+00,1.513047695159912109e+00
1.631298661231994629e+00,1.519259810447692871e+00
1.622214555740356445e+00,1.529527068138122559e+00
1.665302395820617676e+00,1.550525784492492676e+00
1.621500134468078613e+00,1.501746058464050293e+00
1.627379655838012695e+00,1.515221357345581055e+00
1.621625781059265137e+00,1.500347852706909180e+00
1.653330683708190918e+00,1.519962787628173828e+00
1.650534391403198242e+00,1.531299829483032227e+00
1.615626931190490723e+00,1.503038406372070312e+00
1.634713888168334961e+00,1.503978371620178223e+00
1.632451176643371582e+00,1.523202180862426758e+00
1.622823238372802734e+00,1.508073329925537109e+00
1.625085949897766113e+00,1.502924919128417969e+00
1.624214529991149902e+00,1.512296438217163086e+00
1.663401722908020020e+00,1.530646562576293945e+00
1.639022350311279297e+00,1.527273893356323242e+00
1.662532567977905273e+00,1.544657230377197266e+00
1.639438033103942871e+00,1.550229787826538086e+00
1.646100640296936035e+00,1.516494870185852051e+00
1.640812754631042480e+00,1.517756700515747070e+00
1.600269556045532227e+00,1.484608650207519531e+00
1.655185222625732422e+00,1.530811190605163574e+00
1.641129851341247559e+00,1.527515053749084473e+00
1.645940065383911133e+00,1.518079400062561035e+00
1.650250673294067383e+00,1.526611328125000000e+00
1.561647653579711914e+00,1.466838240623474121e+00
1.639459371566772461e+00,1.517228960990905762e+00
1.647438764572143555e+00,1.532296657562255859e+00
1.611188769340515137e+00,1.501444339752197266e+00
1.653628349304199219e+00,1.519184231758117676e+00
1.633435130119323730e+00,1.536201477050781250e+00
1.653839707374572754e+00,1.520064830780029297e+00
1.645413756370544434e+00,1.523319125175476074e+00
1.646307110786437988e+00,1.526332974433898926e+00
1.639379501342773438e+00,1.521318674087524414e+00
1.602049469947814941e+00,1.492219209671020508e+00
1.609685063362121582e+00,1.505583763122558594e+00
1.618762731552124023e+00,1.519801855087280273e+00
1.621302485466003418e+00,1.517058014869689941e+00
1.612965226173400879e+00,1.495504379272460938e+00
1.631284594535827637e+00,1.524113535881042480e+00
1.631107807159423828e+00,1.529293179512023926e+00
1.619135379791259766e+00,1.511984348297119141e+00
1.624128937721252441e+00,1.497784376144409180e+00
1.639351248741149902e+00,1.518491744995117188e+00
1.641078829765319824e+00,1.521323561668395996e+00
1.636270999908447266e+00,1.516219377517700195e+00
1.643496394157409668e+00,1.526896595954895020e+00
1.627112388610839844e+00,1.512689590454101562e+00
1.658362746238708496e+00,1.534571528434753418e+00
1.629908084869384766e+00,1.503536224365234375e+00
1.638282895088195801e+00,1.526468157768249512e+00
1.641075253486633301e+00,1.528546929359436035e+00
1.632738232612609863e+00,1.513867974281311035e+00
1.605381011962890625e+00,1.497692823410034180e+00
1.645160913467407227e+00,1.524274110794067383e+00
1.633272051811218262e+00,1.514409899711608887e+00
1.641275405883789062e+00,1.523508429527282715e+00
1.634664535522460938e+00,1.518208503723144531e+00
1.652730822563171387e+00,1.531043648719787598e+00
1.630301833152770996e+00,1.519719362258911133e+00
1.664244174957275391e+00,1.549586653709411621e+00
1.631093978881835938e+00,1.520505666732788086e+00
1.621354103088378906e+00,1.513771295547485352e+00
1.656272649765014648e+00,1.529209733009338379e+00
1.634015798568725586e+00,1.525905966758728027e+00
1.636625766754150391e+00,1.527929306030273438e+00
1.636321067810058594e+00,1.510528326034545898e+00
1.643972635269165039e+00,1.521219968795776367e+00
1.662575125694274902e+00,1.535910367965698242e+00
1.657741785049438477e+00,1.528092622756958008e+00
1.645163774490356445e+00,1.540341734886169434e+00
1.629687190055847168e+00,1.511540532112121582e+00
1.645076870918273926e+00,1.522614955902099609e+00
1.638657927513122559e+00,1.518163323402404785e+00
1.568546772003173828e+00,1.495242238044738770e+00
1.631463289260864258e+00,1.511254787445068359e+00
1.665573954582214355e+00,1.537948369979858398e+00
1.646116256713867188e+00,1.533068180084228516e+00
1.652086257934570312e+00,1.536604046821594238e+00
1.632699370384216309e+00,1.525764346122741699e+00
1.642147898674011230e+00,1.515887737274169922e+00
1.630753993988037109e+00,1.514103651046752930e+00
1.626421570777893066e+00,1.527457118034362793e+00
1.618698477745056152e+00,1.509745001792907715e+00
1.636631608009338379e+00,1.523766994476318359e+00
1.619902133941650391e+00,1.514910697937011719e+00
1.642571687698364258e+00,1.522463798522949219e+00
1.642762064933776855e+00,1.511733174324035645e+00
1.623062729835510254e+00,1.508720755577087402e+00
1.623811602592468262e+00,1.514186978340148926e+00
1.660314440727233887e+00,1.547319531440734863e+00
1.640426516532897949e+00,1.517366290092468262e+00
1.621575236320495605e+00,1.486264944076538086e+00
